Nombre;Sexe;Annee;Prenoms;Nombre total cumule par annee
9;F;2016;Ilyana;9
45;F;2016;Inaya;45
7;F;2016;Irina;7
15;M;2016;Iyed;15
6;F;2016;Joanne;6
19;M;2016;Julian;19
12;F;2016;Leïla;12
37;F;2016;Lise;37
42;F;2016;Liv;42
7;F;2016;Maëva;7
14;M;2016;Malone;14
28;M;2016;Mamadou;28
75;F;2016;Margot;75
42;F;2016;Maria;42
9;F;2016;Mariame;9
7;F;2016;Morgane;7
6;M;2016;Mouhamadou;6
94;M;2016;Noé;94
20;F;2016;Norah;20
6;F;2016;Penda;6
6;F;2016;Quitterie;6
15;F;2016;Rita;15
57;M;2016;Robin;57
9;M;2016;Sébastien;9
5;M;2016;Sidi;5
8;F;2016;Solange;8
197;M;2016;Victor;197
15;M;2016;Virgile;15
5;F;2016;Vivienne;5
25;M;2016;Yacine;25
6;M;2016;Yossef;6
12;M;2016;Youcef;12
41;M;2016;Younes;41
10;F;2016;Yousra;10
26;M;2016;Zacharie;26
9;F;2017;Aaliyah;9
8;M;2017;Aïden;8
8;F;2017;Aimée;8
23;F;2017;Alexandra;23
36;F;2017;Alya;36
5;M;2017;Anaël;5
8;F;2017;Ania;8
138;M;2017;Antoine;138
7;M;2017;Archibald;7
11;F;2017;Aria;11
19;M;2017;Ariel;19
35;M;2017;Arsène;35
5;M;2017;Ayman;5
7;M;2017;Boris;7
10;M;2017;Boubacar;10
11;F;2017;Candice;11
6;M;2017;Célian;6
6;M;2017;Cheick;6
15;F;2017;Colette;15
7;M;2017;Demba;7
71;F;2017;Diane;71
23;F;2017;Dina;23
6;F;2017;Djenna;6
16;M;2017;Édouard;16
5;F;2017;Eléna;5
16;M;2017;Elio;16
12;F;2017;Élisabeth;12
6;M;2017;Eneko;6
108;M;2017;Ethan;108
8;M;2017;Gael;8
7;M;2017;Gaspar;7
13;M;2017;Guillaume;13
5;F;2017;Hajar;5
6;M;2017;Honoré;6
6;M;2017;Hussein;6
24;M;2017;Ilyan;24
57;F;2017;Inaya;57
7;F;2017;Jane;7
6;M;2017;Jean-Baptiste;6
6;M;2017;Joris;6
124;F;2017;Juliette;124
18;F;2017;June;18
21;F;2017;Kenza;21
6;F;2017;Klara;6
9;F;2017;Lahna;9
33;F;2017;Laura;33
38;F;2017;Lily;38
13;M;2017;Lorenzo;13
115;F;2017;Lou;122
6;M;2017;Louay;6
11;M;2017;Lukas;11
10;F;2017;Lydia;10
5;M;2017;Mael;5
7;F;2017;Nada;7
9;F;2017;Ombeline;9
7;F;2017;Oriane;7
16;M;2017;Owen;16
15;F;2017;Philippine;15
71;M;2017;Robin;71
5;F;2017;Shaïly;5
9;F;2017;Solveig;9
6;M;2017;Tahar;6
34;M;2017;Vadim;34
5;M;2017;Winner;5
10;M;2017;Youcef;10
8;F;2017;Zaynab;8
6;M;2018;Aharon;6
8;F;2018;Aïsha;8
6;F;2018;Aissatou;6
18;M;2018;Amadou;18
11;F;2018;Amelia;11
8;M;2018;Arié;8
25;F;2018;Augustine;25
8;F;2018;Bella;8
6;F;2018;Camilia;6
9;M;2018;Colin;9
7;M;2018;Dan;7
5;F;2018;Dounia;5
62;M;2018;Eden;62
10;M;2018;Édouard;10
18;F;2018;Elya;18
9;M;2018;Emilio;9
5;F;2018;Emily;5
12;F;2018;Estelle;12
12;M;2018;Eugène;12
5;M;2018;Ewan;5
5;M;2018;Eytan;5
24;M;2018;Ezra;24
21;F;2018;Fanta;21
7;F;2018;Gemma;7
11;F;2018;Gloria;11
9;F;2018;Hajar;9
6;M;2018;Jason;6
12;F;2018;Layana;12
156;F;2018;Léa;156
8;M;2018;Leandro;8
24;F;2018;Lena;24
9;F;2018;Linda;9
8;F;2018;Line;8
10;M;2018;Lior;10
12;F;2018;Lison;12
5;M;2018;Lounes;5
6;M;2018;Lubin;6
54;F;2018;Luna;54
5;F;2018;Lynn;5
8;F;2018;Mayar;8
6;M;2018;Mendel;6
94;F;2018;Mia;94
9;F;2018;Naya;9
15;F;2018;Nayla;15
30;M;2018;Nicolas;30
6;F;2018;Rivka;6
158;F;2018;Rose;158
56;F;2018;Roxane;56
48;F;2018;Salomé;48
17;M;2018;Swann;17
50;M;2018;Théo;50
45;M;2018;Tristan;45
9;M;2018;Walid;9
24;M;2018;Yacine;24
6;M;2018;Zakariya;6
195;F;2019;Jeanne;195
181;M;2019;Léon;181
72;M;2019;Clément;72
63;F;2019;Fatoumata;63
56;M;2019;Théodore;56
43;F;2019;Sasha;43
40;M;2019;Armand;40
40;M;2019;Ernest;40
38;M;2019;Elie;38
38;M;2019;Idriss;38
38;M;2019;Lenny;38
37;M;2019;Joachim;37
36;M;2019;Jacques;36
35;M;2019;Omar;35
32;M;2019;Alban;32
32;M;2019;Antonin;32
26;F;2019;Ariane;26
25;F;2019;Mina;25
22;F;2019;Talia;22
19;F;2019;Violette;19
18;M;2019;Ange;18
18;M;2019;Edouard;18
17;M;2019;François;17
15;M;2019;Grégoire;15
15;F;2019;Lahna;15
15;F;2019;Yara;15
14;M;2019;Alex;14
14;M;2019;Yann;14
13;M;2019;Emmanuel;13
13;M;2019;Waël;13
12;M;2019;Joaquim;12
12;F;2019;Kadiatou;12
12;F;2019;Kamila;12
12;F;2019;Rosalie;12
12;F;2019;Soumaya;12
11;M;2019;Mayeul;11
11;M;2019;Swan;11
11;F;2019;Eliana;11
11;F;2019;Farah;11
11;F;2019;Mélina;11
9;M;2019;Aliou;9
9;M;2019;Jason;9
9;M;2019;Lubin;9
9;M;2019;Nahel;9
9;M;2019;Walid;9
9;F;2019;Camila;9
9;F;2019;Solveig;9
8;M;2019;Eliakim;8
8;F;2006;Kamila;8
5;M;2006;Karol;5
5;F;2006;Kyara;5
5;M;2006;Lazare;5
12;M;2006;Léandre;12
10;F;2006;Lou-Anne;10
10;F;2006;Lucy;10
14;F;2006;Maryam;14
5;F;2006;Maxine;5
5;F;2006;Mayane;5
128;M;2006;Nicolas;128
6;F;2006;Nicole;6
17;F;2006;Rita;17
27;F;2006;Rosalie;27
67;F;2006;Rose;67
21;M;2006;Sami;21
7;F;2006;Tatiana;7
7;F;2006;Thalia;7
51;M;2006;Ulysse;51
5;M;2006;Vassili;5
5;M;2006;Wilhem;5
15;M;2006;Yannis;15
6;M;2006;Yoël;6
7;F;2006;Ysée;7
10;F;2006;Zélie;10
5;M;2007;Adil;5
5;F;2007;Adja;5
5;F;2007;Agnès;5
9;M;2007;Alexander;9
27;F;2007;Alma;27
12;M;2007;Ambroise;12
6;F;2007;Anaël;6
19;M;2007;Anas;19
6;F;2007;Andrea;30
15;F;2007;Angelina;15
5;F;2007;Angie;5
38;F;2007;Anouk;38
12;M;2007;Ariel;12
51;F;2007;Aya;51
78;M;2007;Benjamin;78
6;M;2007;Calixte;6
13;F;2007;Camélia;13
39;F;2007;Clémentine;39
16;F;2007;Dounia;16
9;M;2007;Elouan;9
6;F;2007;Elyssa;6
13;F;2007;Enora;13
8;M;2007;Fabien;8
7;F;2007;Floriane;7
18;M;2007;Frédéric;18
18;M;2007;Georges;18
51;M;2007;Grégoire;51
20;F;2007;Hortense;20
10;M;2007;Ilyan;10
18;M;2007;Ivan;18
7;F;2007;Janelle;7
192;F;2007;Jeanne;192
14;M;2007;Jordan;14
16;M;2007;Karim;16
6;F;2007;Kiara;6
27;M;2007;Kylian;27
22;F;2007;Lara;22
5;M;2007;Lirone;5
90;F;2007;Lisa;90
256;M;2007;Louis;256
38;M;2007;Luca;38
13;F;2007;Lucia;13
41;M;2007;Lucien;41
24;F;2007;Ludivine;24
6;M;2007;Luis;6
20;M;2007;Luka;20
39;F;2007;Madeleine;39
10;M;2007;Marco;10
6;F;2007;Marie-Lou;6
7;F;2007;Marylou;7
51;M;2007;Mathéo;51
5;M;2007;Mike;5
37;M;2007;Milo;37
22;M;2007;Nathanaël;22
8;F;2007;Nawel;8
11;M;2007;Noham;11
6;F;2007;Perla;6
100;M;2007;Quentin;100
24;F;2007;Rebecca;24
5;M;2007;Roland;5
10;M;2007;Sébastien;10
33;M;2007;Sofiane;33
25;M;2007;Stanislas;25
59;M;2007;Tristan;59
45;M;2007;Ulysse;45
181;M;2007;Victor;181
18;M;2007;Yohan;18
9;F;2007;Yousra;9
25;M;2008;Abdoulaye;25
12;M;2008;Ange;12
6;F;2008;Angela;6
12;M;2008;Arthus;12
6;F;2008;Aude;6
37;M;2008;Basile;37
5;M;2008;Bradley;5
31;F;2008;Céleste;31
5;F;2008;Chirine;5
10;F;2008;Clothilde;10
15;F;2008;Colette;15
16;M;2008;Constantin;16
9;F;2008;Daria;9
10;M;2008;Darius;10
87;M;2008;David;87
10;F;2008;Diana;10
46;F;2008;Eden;54
25;F;2008;Eléa;25
65;F;2008;Elisa;65
7;F;2008;Ema;7
6;F;2008;Emna;6
316;M;2008;Gabriel;316
12;M;2008;Gaëtan;12
5;M;2008;Grégory;5
6;M;2008;Hedi;6
5;F;2008;Imène;5
175;F;2008;Jeanne;175
8;M;2008;Jérémie;8
6;F;2008;Jessy;6
9;M;2008;John;9
51;F;2008;Justine;51
8;F;2008;Kiara;8
5;F;2008;Lauryn;5
9;M;2008;Loïs;9
47;F;2008;Marion;47
5;F;2008;Marjane;5
10;M;2008;Marvin;10
20;F;2008;Maryam;20
44;M;2008;Mathias;44
9;F;2008;Mayssa;9
32;M;2008;Milan;32
9;F;2008;Nada;9
6;F;2008;Naya;6
7;F;2008;Nelly;7
9;F;2008;Norah;9
87;M;2008;Romain;87
7;M;2008;Saïd;7
49;F;2008;Sophie;49
9;M;2008;Steven;9
18;F;2008;Tara;18
8;F;2008;Tasnim;8
7;M;2008;Thibaud;7
40;M;2008;Titouan;40
87;M;2008;Tom;87
5;F;2008;Tsipora;5
11;F;2008;Valentina;11
10;M;2008;Yani;10
79;F;2008;Yasmine;79
10;M;2008;Yvan;10
16;M;2008;Zacharie;16
24;M;2008;Zakaria;24
5;M;2009;Abraham;5
9;F;2009;Adeline;9
7;M;2009;Aleksandar;7
34;F;2009;Alexandra;34
5;M;2009;Amara;5
17;M;2009;Anas;17
6;F;2009;Ania;6
14;F;2009;Ariane;14
5;M;2009;Aris;5
47;M;2009;Aurélien;47
5;M;2009;Ayman;5
18;M;2009;Balthazar;18
5;F;2009;Basma;5
14;F;2009;Camélia;14
16;F;2009;Carla;16
9;M;2009;Demba;9
7;F;2009;Elyssa;7
9;F;2009;Emeline;9
6;M;2009;Eugène;6
50;M;2009;Evan;50
6;F;2009;Flavie;6
6;M;2009;Flavio;6
14;M;2009;Ilyas;14
14;M;2009;Johan;14
13;F;2009;Kelly;13
7;F;2009;Kiara;7
27;F;2009;Lena;27
5;M;2009;Léo-Paul;5
256;M;2009;Louis;256
30;F;2009;Maëlle;30
18;F;2009;Maria;18
9;F;2009;Maylis;9
9;F;2009;Melina;9
7;M;2009;Moustapha;7
5;M;2009;Nahil;5
9;F;2009;Nayla;9
8;F;2009;Nélia;8
5;F;2009;Noélie;5
15;F;2009;Rym;15
16;F;2009;Sana;16
27;M;2009;Sasha;27
5;F;2009;Tali;5
6;M;2009;Tidiane;6
24;M;2009;Timothé;24
28;M;2009;Yann;28
10;M;2009;Yassin;10
48;M;2009;Yassine;48
154;F;2009;Zoé;154
5;F;2010;Abigail;5
5;M;2010;Aksil;5
22;M;2010;Alban;22
5;M;2010;Alpha;5
5;F;2010;Amaya;5
61;F;2010;Ambre;61
6;F;2010;Ambrine;6
9;F;2010;Amy;9
19;M;2010;Anas;19
13;M;2010;Andy;13
9;F;2010;Ania;9
6;M;2010;Anselme;6
78;F;2010;Apolline;78
5;M;2010;Aurel;5
20;F;2010;Bianca;20
5;F;2010;Billie;5
6;F;2010;Binta;6
6;M;2010;Boubou;6
5;F;2010;Camilia;5
120;F;2010;Clara;120
9;M;2010;Colin;9
77;M;2010;Côme;77
7;F;2010;Divine;7
5;F;2010;Djena;5
6;F;2010;Élisa;6
8;F;2010;Élise;8
29;F;2010;Ella;29
13;M;2010;Elouan;13
5;M;2010;Emil;5
7;F;2010;Enola;7
12;F;2010;Eya;12
26;F;2010;Flora;26
6;F;2010;Haby;6
5;F;2010;Heidi;5
142;F;2010;Jade;142
18;M;2010;James;18
7;M;2010;Jarod;7
5;M;2010;Jayden;5
6;M;2010;Jérôme;6
7;M;2010;John;7
8;M;2010;Josué;8
8;M;2010;Kamil;8
6;M;2010;Kassim;6
5;F;2010;Khadidja;5
69;F;2010;Léna;69
12;M;2010;Leo;12
8;F;2010;Linda;8
10;F;2010;Lucia;10
14;M;2010;Morgan;14
7;F;2010;Nelly;7
8;F;2010;Noélie;8
9;M;2010;Nour;9
5;M;2010;Oussama;5
23;M;2010;Owen;23
8;M;2010;Paolo;8
9;F;2010;Rahma;9
9;M;2010;Riyad;9
19;F;2010;Rosalie;19
164;M;2010;Sacha;164
8;F;2010;Sacha;172
6;M;2010;Samir;6
143;M;2010;Samuel;143
7;F;2010;Sephora;7
12;F;2010;Sidonie;12
5;F;2010;Sira;5
66;F;2010;Sofia;66
50;F;2010;Stella;50
6;M;2010;Taha;6
5;F;2010;Tanina;5
43;M;2010;Théodore;43
8;M;2010;Théotime;8
5;M;2010;Ugo;5
53;M;2010;Yassine;53
18;M;2010;Yohan;18
12;F;2010;Yousra;12
6;F;2010;Zoë;6
8;M;2011;Abraham;8
28;M;2011;Adem;28
9;M;2011;Adrian;9
5;M;2011;Aiden;5
5;F;2011;Aimée;5
29;M;2011;Alex;29
203;F;2011;Alice;203
6;F;2011;Alissa;6
6;F;2011;Alizée;6
9;M;2011;Aloïs;9
119;F;2011;Anaïs;119
7;F;2011;Andrea;29
7;F;2011;Angela;7
23;F;2011;Angèle;23
5;F;2011;Antonia;5
74;F;2011;Apolline;74
122;M;2011;Augustin;122
19;M;2011;Aurèle;19
21;F;2011;Axelle;21
17;M;2011;Aymeric;17
5;F;2011;Bella;5
6;M;2011;Brieuc;6
7;M;2011;Chahine;7
9;M;2011;Christopher;9
51;F;2011;Constance;51
6;F;2011;Eliana;6
32;F;2011;Ella;32
6;F;2011;Élodie;6
10;F;2011;Emilia;10
14;M;2011;Ernest;14
18;M;2011;Etienne;18
46;F;2011;Faustine;46
13;M;2011;Georges;13
32;M;2011;Guillaume;32
16;M;2011;James;16
9;F;2011;Khadidja;9
6;M;2011;Loris;6
242;M;2011;Louis;242
16;F;2011;Louison;22
22;F;2011;Lucile;22
6;M;2011;Maceo;6
20;F;2011;Maïa;20
28;M;2011;Marin;28
24;F;2011;Marine;24
42;M;2011;Mathias;42
7;F;2011;Melody;7
13;M;2011;Melvil;13
5;F;2011;Natacha;5
6;M;2011;Nelson;6
9;F;2011;Nourane;9
12;M;2011;Oren;12
8;F;2011;Paola;8
6;M;2011;Philémon;6
300;M;2011;Raphaël;300
5;F;2011;Shaïma;5
5;F;2011;Shannon;5
18;F;2011;Solène;18
5;M;2011;Tancrède;5
8;F;2011;Tasnim;8
8;F;2011;Tiffany;8
37;M;2011;Vadim;37
7;F;2011;Viviane;7
17;M;2011;Waël;17
5;F;2011;Yamina;5
80;F;2011;Yasmine;80
142;F;2011;Zoé;142
341;M;2012;Adam;341
6;M;2012;Aïdan;6
6;F;2012;Aimée;6
45;F;2012;Aminata;45
16;F;2012;Andréa;16
13;M;2012;Andy;13
6;M;2012;Angel;6
9;M;2012;Aron;9
299;M;2012;Arthur;299
5;F;2012;Ayah;5
12;M;2012;Aylan;12
20;M;2012;Aymen;20
5;M;2012;Bafodé;5
60;M;2012;Basile;60
29;F;2012;Clarisse;29
5;M;2012;Cyrus;5
7;F;2012;Darine;7
78;M;2012;Eliott;78
73;F;2012;Elisa;73
7;F;2012;Elizabeth;7
6;F;2012;Élodie;6
22;M;2012;Ernest;22
38;F;2012;Esther;38
5;M;2012;Ethann;5
5;M;2012;Hélie;5
72;F;2012;Héloïse;72
5;F;2012;Houda;5
8;F;2012;Ilana;8
19;F;2012;Irène;19
12;M;2012;Ivan;12
12;M;2012;Iyed;12
6;M;2012;Karamoko;6
31;F;2012;Lana;31
42;M;2012;Lenny;42
5;F;2012;Linda;5
5;M;2012;Malcolm;5
44;F;2012;Mariam;44
28;M;2012;Marin;28
34;M;2012;Mathias;34
5;M;2012;Matthew;5
18;F;2012;Mina;18
5;M;2012;Moché;5
8;F;2012;Mya;8
8;M;2012;Nahil;8
9;M;2012;Nelson;9
10;F;2012;Olga;10
5;M;2012;Prince;5
75;F;2012;Salomé;75
31;F;2012;Sirine;31
14;M;2012;Soren;14
25;M;2012;Souleymane;25
5;F;2012;Tamara;5
7;M;2012;Valentino;7
5;M;2012;Vianney;5
42;F;2012;Violette;42
12;M;2012;Waël;12
14;M;2012;Yannis;14
11;M;2012;Youcef;11
9;M;2012;Zachary;9
8;M;2013;Aboubakar;8
5;M;2013;Albéric;5
22;F;2013;Aliya;22
35;F;2013;Anouk;35
8;F;2019;Caroline;8
8;F;2019;Hanaé;8
8;F;2019;Meriem;8
7;F;2019;Neyla;7
7;F;2019;Nicole;7
7;F;2019;Rania;7
7;F;2019;Tenzin;7
6;M;2019;Ayman;6
6;M;2019;Eddy;6
6;M;2019;Enguerrand;6
6;M;2019;Marwan;6
6;M;2019;Seydina;6
6;M;2019;Shady;6
6;F;2019;Cassandra;6
6;F;2019;Teresa;6
5;M;2019;Louison;5
5;M;2019;Robinson;5
5;F;2019;Bertille;5
5;F;2019;Odélia;5
21;F;2006;Kelly;21
9;M;2006;Lamine;9
29;F;2006;Léane;29
6;F;2006;Lindsay;6
6;M;2006;Loup;6
22;M;2006;Luka;22
5;F;2006;Maélys;5
8;M;2006;Mathurin;8
13;M;2006;Maxim;13
5;F;2006;Meryem;5
6;M;2006;Mouhamed;6
16;F;2006;Naomie;16
20;M;2006;Nassim;20
5;F;2006;Noor;5
14;F;2006;Ornella;14
7;M;2006;Rohan;7
100;F;2006;Romane;100
5;M;2006;Rony;5
6;F;2006;Ruth;6
7;M;2006;Ryad;7
133;M;2006;Sacha;133
25;M;2006;Sébastien;25
9;F;2006;Sérine;9
25;F;2006;Sirine;25
24;F;2006;Solène;24
14;F;2006;Tara;14
48;M;2006;Timothée;48
5;M;2006;Yani;5
7;M;2006;Yaya;7
8;M;2006;Yvan;8
18;M;2006;Zacharie;18
5;M;2007;Abraham;5
5;F;2007;Aglaé;5
78;F;2007;Ambre;78
10;F;2007;Anastasia;10
11;M;2007;Angelo;11
6;M;2007;Anselme;6
241;M;2007;Arthur;241
5;M;2007;Artur;5
18;F;2007;Astrid;18
5;F;2007;Ayline;5
5;M;2007;Brayan;5
16;F;2007;Charline;16
6;F;2007;Christelle;6
8;F;2007;Christine;8
7;F;2007;Daphnée;7
25;M;2007;Dimitri;25
6;F;2007;Eleanor;6
6;F;2007;Elora;6
12;F;2007;Fanta;12
8;M;2007;Flavio;8
16;F;2007;Flore;16
37;M;2007;Gabin;37
85;F;2007;Gabrielle;85
18;F;2007;Giulia;18
9;M;2007;Guilhem;9
13;F;2007;Hanna;13
7;F;2007;Héléna;7
8;F;2007;Imène;8
7;M;2007;Issam;7
5;F;2007;Liza;5
6;M;2007;Lou;6
5;F;2007;Malika;5
5;M;2007;Malone;5
6;F;2007;Manelle;6
120;F;2007;Manon;120
14;M;2007;Moustapha;14
64;F;2007;Myriam;64
17;F;2007;Naomi;17
7;M;2007;Nazim;7
9;M;2007;Nikola;9
29;M;2007;Nils;29
23;F;2007;Pénélope;23
25;F;2007;Rania;25
57;M;2007;Ruben;57
7;M;2007;Saïd;7
33;F;2007;Sasha;58
18;F;2007;Shirel;18
5;M;2007;Stanley;5
5;F;2007;Sylvie;5
15;F;2007;Tatiana;15
24;F;2007;Tess;24
37;M;2007;Thibault;37
71;M;2007;Timothée;71
5;M;2007;Valentino;5
16;F;2007;Vanessa;16
10;F;2007;Yaël;10
15;M;2007;Yannick;15
6;F;2007;Zineb;6
13;M;2008;Adrian;13
117;M;2008;Adrien;117
31;F;2008;Alma;31
5;M;2008;Alpha;5
9;F;2008;Alya;9
7;F;2008;Ambrine;7
18;F;2008;Amina;18
16;F;2008;Andréa;25
14;F;2008;Anissa;14
21;M;2008;Anton;21
267;M;2008;Arthur;267
15;F;2008;Ashley;15
93;M;2008;Axel;93
27;M;2008;Balthazar;27
35;F;2008;Blanche;35
8;M;2008;Brieuc;8
27;F;2008;Céline;27
16;M;2008;Dorian;16
69;M;2008;Elias;69
16;M;2008;Ernest;16
7;F;2008;Éva;7
9;M;2008;Ewan;9
8;M;2008;Felix;8
14;F;2008;Hana;14
5;M;2008;Hédi;5
10;M;2008;Henry;10
13;M;2008;Ilyan;13
18;F;2008;Imane;18
19;F;2008;Irène;19
18;M;2008;Jacques;18
12;M;2008;Jad;12
8;M;2008;Jeremy;8
22;F;2008;Jessica;22
34;M;2008;Jonathan;34
164;F;2008;Juliette;164
16;M;2008;Léandre;16
27;F;2008;Léonie;27
15;M;2008;Lilian;15
10;F;2008;Lison;10
15;F;2008;Louison;23
5;M;2008;Mahdi;5
129;F;2008;Manon;129
13;F;2008;Mariame;13
135;F;2008;Marie;135
13;M;2008;Marley;13
7;F;2008;Marthe;7
21;M;2008;Matteo;21
8;F;2008;Maureen;8
27;F;2008;Mélina;27
13;M;2008;Mohamed-Amine;13
22;M;2008;Mohammed;22
23;M;2008;Nathanaël;23
13;F;2008;Ornella;13
5;M;2008;Othman;5
12;M;2008;Owen;12
5;F;2008;Patricia;5
242;M;2008;Paul;242
27;F;2008;Pénélope;27
23;M;2008;Rémi;23
8;M;2008;Ryad;8
12;F;2008;Sonia;12
5;F;2008;Soumaya;5
17;M;2008;Swann;17
6;F;2008;Tamara;6
15;M;2008;Téo;15
9;M;2008;Térence;9
36;M;2008;Thibault;36
17;M;2008;Tony;17
40;M;2008;Ulysse;40
46;M;2008;Yacine;46
5;F;2008;Yuna;5
11;M;2009;Abdallah;11
11;F;2009;Abigaël;11
6;M;2009;Allan;6
8;F;2009;Amélia;8
14;F;2009;Amina;14
33;M;2009;Anton;33
258;M;2009;Arthur;258
20;F;2009;Axelle;20
5;F;2009;Carolina;5
8;F;2009;Cécilia;8
49;F;2009;Constance;49
37;M;2009;Edouard;37
6;F;2009;Eileen;6
76;F;2009;Elisa;76
12;F;2009;Élisa;12
38;M;2009;Emile;38
72;F;2009;Emilie;72
24;F;2009;Fanta;24
18;F;2009;Fatou;18
9;F;2009;Félicité;9
5;M;2009;Filip;5
350;M;2009;Gabriel;350
5;M;2009;Gaspar;5
35;M;2009;Grégoire;35
11;F;2009;Hana;11
46;M;2009;Ibrahim;46
27;M;2009;Issa;27
149;F;2009;Jade;149
73;M;2009;Jean;73
5;M;2009;Joakim;5
5;F;2009;Khadidiatou;5
21;M;2009;Lino;21
29;M;2009;Lorenzo;29
9;F;2009;Loubna;9
6;M;2009;Lubin;6
33;F;2009;Lucile;33
9;F;2009;Maé;14
6;F;2009;Maëly;6
5;M;2009;Malick;5
5;F;2009;Marylou;5
89;M;2009;Mathis;89
63;F;2009;Maya;63
6;M;2009;Muhammad;6
9;F;2009;Mya;9
30;F;2009;Naomi;30
12;F;2009;Naomie;12
17;F;2009;Paola;17
273;M;2009;Paul;273
15;M;2009;Rafaël;15
7;F;2009;Rokia;7
125;F;2009;Rose;125
11;M;2009;Sébastien;11
6;F;2009;Shayna;6
5;M;2009;Skander;5
37;M;2009;Solal;37
25;F;2009;Solène;25
5;F;2009;Téa;5
86;M;2009;Théo;86
6;F;2009;Thérèse;6
84;M;2009;Valentin;84
5;M;2009;Yazid;5
11;F;2009;Ysée;11
6;F;2010;Aïssata;6
5;M;2010;Alain;5
5;F;2010;Alia;5
40;M;2010;Amaury;40
88;M;2010;Amine;88
6;F;2010;Anaelle;6
122;F;2010;Anaïs;122
31;M;2010;Anatole;31
5;F;2010;Anne-Laure;5
8;M;2010;Antony;8
7;F;2010;Aurélia;7
6;M;2010;Aziz;6
71;M;2010;Basile;71
13;F;2010;Cécile;13
6;F;2010;Coralie;6
6;F;2010;Emmie;6
12;F;2010;Ethel;12
5;M;2010;Franck;5
398;M;2010;Gabriel;398
6;F;2010;Gaïa;6
5;M;2010;George;5
34;M;2010;Hadrien;34
7;M;2010;Hedi;7
21;F;2010;Hélène;21
81;F;2010;Héloïse;81
5;M;2010;Hicham;5
208;F;2010;Inès;208
16;M;2010;Ismael;16
8;M;2010;Israël;8
8;F;2010;Izia;8
11;M;2010;Jordan;11
38;M;2010;Joshua;38
26;F;2010;Kenza;26
27;M;2010;Kevin;27
11;F;2010;Kiara;11
5;F;2010;Leïna;5
11;F;2010;Lily-Rose;11
6;F;2010;Lindsay;6
30;F;2010;Maïa;30
7;F;2010;Maÿlis;7
25;F;2010;Melissa;25
35;M;2010;Milo;35
11;F;2010;Nine;11
19;M;2010;Noham;19
11;F;2010;Olympe;11
16;M;2010;Philippe;16
7;F;2010;Sandra;7
246;F;2010;Sarah;246
12;M;2010;Soren;12
17;M;2010;Souleymane;17
5;F;2010;Suzie;5
32;M;2010;Timothé;32
9;F;2011;Aïda;9
15;F;2011;Aïssata;15
16;M;2011;Aksel;16
29;F;2011;Amélie;29
7;F;2011;Anya;7
15;F;2011;Audrey;15
44;M;2011;Aurélien;44
23;F;2011;Bintou;23
6;F;2011;Cécilia;6
23;F;2011;Charline;23
32;F;2011;Chiara;32
12;M;2011;Chris;12
6;F;2011;Ela;6
16;M;2011;Elyes;16
374;M;2011;Gabriel;374
8;M;2011;Gautier;8
6;F;2011;Goundo;6
45;M;2011;Grégoire;45
5;M;2011;Harouna;5
8;M;2011;Ian;8
9;M;2011;Ilyès;9
6;M;2011;Imad;6
9;F;2011;Irène;9
8;M;2011;Jibril;8
5;M;2011;Joe;5
12;F;2011;Kiara;12
8;F;2011;Laetitia;8
9;M;2011;Lamine;9
18;F;2011;Lana;18
5;F;2011;Lili-Rose;5
7;F;2011;Linda;7
11;M;2011;Lior;11
85;F;2011;Lola;85
8;F;2011;Luce;8
5;F;2011;Ludmila;5
33;F;2011;Maëlys;33
12;F;2011;Malak;12
8;M;2011;Marco;8
11;F;2011;Marianne;11
12;F;2011;Marilou;12
11;M;2011;Marley;11
9;M;2011;Marvin;9
8;M;2011;Matis;8
16;F;2011;Maxine;16
5;F;2011;Monica;5
10;M;2011;Morgan;10
19;M;2011;Neil;19
16;M;2011;Oumar;16
5;M;2011;Réda;5
7;F;2011;Scarlett;7
9;M;2011;Sean;9
6;F;2011;Sélène;6
5;F;2011;Shaïna;5
36;F;2011;Sixtine;36
19;F;2011;Syrine;19
16;F;2011;Tessa;16
5;F;2011;Tina;5
5;F;2011;Tsipora;5
5;M;2011;Yahya;5
36;M;2012;Adem;36
5;F;2012;Adja;5
16;F;2012;Adriana;16
14;M;2012;Albert;14
7;M;2012;Alessio;7
218;M;2012;Alexandre;218
5;F;2012;Alycia;5
5;F;2012;Annaëlle;5
22;M;2012;Anthony;22
44;M;2012;Antonin;44
88;M;2012;Benjamin;88
14;F;2012;Charline;14
114;F;2012;Charlotte;114
5;F;2012;Cindy;5
47;M;2012;Daniel;47
13;F;2012;Diana;13
32;M;2012;Diego;32
6;F;2012;Eléanor;6
6;F;2012;Emmie;6
13;F;2012;Emna;13
16;F;2012;Estelle;16
8;M;2012;Eyal;8
7;M;2012;Gaspar;7
5;F;2012;Haya;5
29;M;2012;Henri;29
22;M;2012;Hippolyte;22
28;F;2012;Imane;28
6;F;2012;Jana;6
9;M;2012;Jérémie;9
19;M;2012;Jonas;19
36;M;2012;Kaïs;36
7;M;2012;Kenny;7
8;F;2012;Keren;8
5;F;2012;Khadidiatou;5
11;F;2012;Lara;11
8;F;2012;Loane;8
7;F;2012;Lou-Ann;7
277;M;2012;Louis;277
7;F;2012;Maëlie;7
6;F;2012;Magdalena;6
28;F;2012;Maria;28
91;F;2012;Marie;91
8;M;2012;Matéo;8
